Datum,Workout-Name,Dauer,Name der Übung,Reihenfolge festlegen,Gewicht,Wiederh.,Entfernung,Sekunden,Notizen,Workout-Notizen,RPE
2023-02-07 19:20:15,"Push Workout",1h 16min,"Bench Press (Barbell)",1,75.0,6,0,0,"","",
2023-02-07 19:20:15,"Push Workout",1h 16min,"Bench Press (Barbell)",2,80.0,2,0,0,,,
2023-02-07 19:20:15,"Push Workout",1h 16min,"Bench Press (Barbell)",3,80.0,2,0,0,,,
2023-02-07 19:20:15,"Push Workout",1h 16min,"Bench Press (Barbell)",4,60.0,7,0,0,,,
2023-02-07 19:20:15,"Push Workout",1h 16min,"Shoulder Press (Machine)",1,30.0,11,0,0,"",,
2023-02-07 19:20:15,"Push Workout",1h 16min,"Shoulder Press (Machine)",2,27.5,12,0,0,,,
2023-02-07 19:20:15,"Push Workout",1h 16min,"Shoulder Press (Machine)",3,25.0,8,0,0,,,
2023-02-07 19:20:15,"Push Workout",1h 16min,"Incline Bench Press (Dumbbell)",1,48.0,6,0,0,"",,
2023-02-07 19:20:15,"Push Workout",1h 16min,"Incline Bench Press (Dumbbell)",2,44.0,8,0,0,,,
2023-02-07 19:20:15,"Push Workout",1h 16min,"Incline Bench Press (Dumbbell)",3,44.0,7,0,0,,,
2023-02-07 19:20:15,"Push Workout",1h 16min,"Lateral Raise 21s",1,12.0,21,0,0,"",,
2023-02-07 19:20:15,"Push Workout",1h 16min,"Lateral Raise 21s",2,12.0,21,0,0,,,
2023-02-07 19:20:15,"Push Workout",1h 16min,"Bench Press (Barbell)",1,75.0,6,0,0,"","",
2023-02-07 19:20:15,"Push Workout",1h 16min,"Bench Press (Barbell)",2,80.0,2,0,0,,,
2023-02-07 19:20:15,"Push Workout",1h 16min,"Bench Press (Barbell)",3,80.0,2,0,0,,,
2023-02-07 19:20:15,"Push Workout",1h 16min,"Bench Press (Barbell)",4,60.0,7,0,0,,,
2023-02-07 19:20:15,"Push Workout",1h 16min,"Shoulder Press (Machine)",1,30.0,11,0,0,"",,
2023-02-07 19:20:15,"Push Workout",1h 16min,"Shoulder Press (Machine)",2,27.5,12,0,0,,,
2023-02-07 19:20:15,"Push Workout",1h 16min,"Shoulder Press (Machine)",3,25.0,8,0,0,,,
2023-02-07 19:20:15,"Push Workout",1h 16min,"Incline Bench Press (Dumbbell)",1,48.0,6,0,0,"",,
2023-02-07 19:20:15,"Push Workout",1h 16min,"Incline Bench Press (Dumbbell)",2,44.0,8,0,0,,,
2023-02-07 19:20:15,"Push Workout",1h 16min,"Incline Bench Press (Dumbbell)",3,44.0,7,0,0,,,
2023-02-07 19:20:15,"Push Workout",1h 16min,"Lateral Raise 21s",1,12.0,21,0,0,"",,
2023-02-07 19:20:15,"Push Workout",1h 16min,"Lateral Raise 21s",2,12.0,21,0,0,,,
2023-02-08 20:46:23,"Pull Workout",1h 40min,"Lat Pulldown (Cable)",1,80.0,7,0,0,"","",
2023-02-08 20:46:23,"Pull Workout",1h 40min,"Lat Pulldown (Cable)",2,80.0,5,0,0,,,
2023-02-08 20:46:23,"Pull Workout",1h 40min,"Lat Pulldown (Cable)",3,70.0,8,0,0,,,
2023-02-08 20:46:23,"Pull Workout",1h 40min,"Lat Pulldown (Cable)",4,60.0,7,0,0,,,
2023-02-08 20:46:23,"Pull Workout",1h 40min,"Lat Pulldown (Cable)",5,35.0,9,0,0,,,
2023-02-08 20:46:23,"Pull Workout",1h 40min,"seated row nick brodkorb",1,70.0,5,0,0,"",,
2023-02-08 20:46:23,"Pull Workout",1h 40min,"seated row nick brodkorb",2,60.0,9,0,0,,,
2023-02-08 20:46:23,"Pull Workout",1h 40min,"seated row nick brodkorb",3,60.0,9,0,0,,,
2023-02-08 20:46:23,"Pull Workout",1h 40min,"Seated Row (Cable)",1,70.0,7,0,0,"",,
2023-02-08 20:46:23,"Pull Workout",1h 40min,"Seated Row (Cable)",2,42.5,13,0,0,,,
2023-02-08 20:46:23,"Pull Workout",1h 40min,"Iso Lateral Front Lat Pulldown",1,70.0,8,0,0,"",,
2023-02-08 20:46:23,"Pull Workout",1h 40min,"Iso Lateral Front Lat Pulldown",2,70.0,9,0,0,,,
2023-02-08 20:46:23,"Pull Workout",1h 40min,"Iso Lateral Front Lat Pulldown",3,70.0,6,0,0,,,
2023-02-08 20:46:23,"Pull Workout",1h 40min,"Iso Lateral Front Lat Pulldown",4,60.0,7,0,0,,,
2023-02-08 20:46:23,"Pull Workout",1h 40min,"Iso Lateral Front Lat Pulldown",5,40.0,12,0,0,,,
2023-02-08 20:46:23,"Pull Workout",1h 40min,"Reverse Fly (Machine)",1,20.0,30,0,0,"",,
2023-02-08 20:46:23,"Pull Workout",1h 40min,"Reverse Fly (Machine)",2,20.0,30,0,0,,,
2023-02-08 20:46:23,"Pull Workout",1h 40min,"Reverse Fly (Machine)",3,20.0,25,0,0,,,
2023-02-08 20:46:23,"Pull Workout",1h 40min,"Pronated/Supinated curl",1,25.0,6,0,0,"",,
2023-02-08 20:46:23,"Pull Workout",1h 40min,"Pronated/Supinated curl",2,25.0,10,0,0,,,
2023-02-08 20:46:23,"Pull Workout",1h 40min,"Pronated/Supinated curl",3,25.0,6,0,0,,,
2023-02-08 20:46:23,"Pull Workout",1h 40min,"Pronated/Supinated curl",4,25.0,9,0,0,,,
2023-02-08 20:46:23,"Pull Workout",1h 40min,"Pronated/Supinated curl",5,25.0,6,0,0,,,
2023-02-08 20:46:23,"Pull Workout",1h 40min,"Pronated/Supinated curl",6,25.0,8,0,0,,,
2023-02-08 20:46:23,"Pull Workout",1h 40min,"Preacher Curl (Machine)",1,35.0,11,0,0,"",,
2023-02-08 20:46:23,"Pull Workout",1h 40min,"Preacher Curl (Machine)",2,35.0,7,0,0,,,
2023-02-08 20:46:23,"Pull Workout",1h 40min,"Preacher Curl (Machine)",3,25.0,6,0,0,,,
2023-02-08 20:46:23,"Pull Workout",1h 40min,"Preacher Curl (Machine)",4,35.0,7,0,0,,,
2023-02-08 20:46:23,"Pull Workout",1h 40min,"Preacher Curl (Machine)",5,25.0,7,0,0,,,
2023-02-11 17:39:46,"Legs Workout",1h 10min,"Squat (Barbell)",1,70.0,5,0,0,"2x5, 1x5+","",
2023-02-11 17:39:46,"Legs Workout",1h 10min,"Squat (Barbell)",2,70.0,5,0,0,,,
2023-02-11 17:39:46,"Legs Workout",1h 10min,"Squat (Barbell)",3,70.0,5,0,0,,,
2023-02-11 17:39:46,"Legs Workout",1h 10min,"Leg Press",1,210.0,3,0,0,"",,
2023-02-11 17:39:46,"Legs Workout",1h 10min,"Leg Press",2,210.0,4,0,0,,,
2023-02-11 17:39:46,"Legs Workout",1h 10min,"Leg Press",3,210.0,5,0,0,,,
2023-02-11 17:39:46,"Legs Workout",1h 10min,"Leg Press",4,210.0,5,0,0,,,
2023-02-11 17:39:46,"Legs Workout",1h 10min,"Leg Press",5,210.0,10,0,0,,,
2023-02-13 19:12:34,"Push Workout",1h 46min,"Bench Press (Barbell)",1,75.0,7,0,0,"","",
2023-02-13 19:12:34,"Push Workout",1h 46min,"Bench Press (Barbell)",2,72.5,8,0,0,,,
2023-02-13 19:12:34,"Push Workout",1h 46min,"Bench Press (Barbell)",3,72.5,6,0,0,,,
2023-02-13 19:12:34,"Push Workout",1h 46min,"Bench Press (Barbell)",4,70.0,6,0,0,,,
2023-02-13 19:12:34,"Push Workout",1h 46min,"Shoulder Press (Machine)",1,32.5,5,0,0,"",,
2023-02-13 19:12:34,"Push Workout",1h 46min,"Shoulder Press (Machine)",2,27.5,10,0,0,,,
2023-02-13 19:12:34,"Push Workout",1h 46min,"Shoulder Press (Machine)",3,25.0,8,0,0,,,
2023-02-13 19:12:34,"Push Workout",1h 46min,"Chest Fly",1,80.0,9,0,0,"",,
2023-02-13 19:12:34,"Push Workout",1h 46min,"Chest Fly",2,75.0,8,0,0,,,
2023-02-13 19:12:34,"Push Workout",1h 46min,"Chest Fly",3,70.0,8,0,0,,,
2023-02-13 19:12:34,"Push Workout",1h 46min,"Triceps Extension (Dumbbell)",1,24.0,8,0,0,"",,
2023-02-13 19:12:34,"Push Workout",1h 46min,"Triceps Extension (Dumbbell)",2,24.0,10,0,0,,,
2023-02-13 19:12:34,"Push Workout",1h 46min,"Triceps Extension (Dumbbell)",3,24.0,8,0,0,,,
2023-02-13 19:12:34,"Push Workout",1h 46min,"Lateral Raise (Dumbbell)",1,12.0,18,0,0,"",,
2023-02-13 19:12:34,"Push Workout",1h 46min,"Lateral Raise (Dumbbell)",2,12.0,18,0,0,,,
2023-02-13 19:12:34,"Push Workout",1h 46min,"Lateral Raise (Dumbbell)",3,12.0,20,0,0,,,
2023-02-13 19:12:34,"Push Workout",1h 46min,"Incline Bench Press (Dumbbell)",1,48.0,8,0,0,"",,
2023-02-13 19:12:34,"Push Workout",1h 46min,"Incline Bench Press (Dumbbell)",2,48.0,8,0,0,,,
2023-02-13 19:12:34,"Push Workout",1h 46min,"Incline Bench Press (Dumbbell)",3,48.0,5,0,0,,,
2023-02-14 19:21:34,"Pull Workout",1h 21min,"Lat Pulldown (Cable)",1,80.0,7,0,0,"","",
2023-02-14 19:21:34,"Pull Workout",1h 21min,"Lat Pulldown (Cable)",2,70.0,6,0,0,,,
2023-02-14 19:21:34,"Pull Workout",1h 21min,"Lat Pulldown (Cable)",3,70.0,7,0,0,,,
2023-02-14 19:21:34,"Pull Workout",1h 21min,"Lat Pulldown (Cable)",4,60.0,10,0,0,,,
2023-02-14 19:21:34,"Pull Workout",1h 21min,"Lat Pulldown (Cable)",5,60.0,12,0,0,,,
2023-02-14 19:21:34,"Pull Workout",1h 21min,"Lat Pulldown (Cable)",6,42.5,10,0,0,,,
2023-02-14 19:21:34,"Pull Workout",1h 21min,"seated row nick brodkorb",1,70.0,6,0,0,"",,
2023-02-14 19:21:34,"Pull Workout",1h 21min,"seated row nick brodkorb",2,60.0,7,0,0,,,
2023-02-14 19:21:34,"Pull Workout",1h 21min,"seated row nick brodkorb",3,60.0,8,0,0,,,
2023-02-14 19:21:34,"Pull Workout",1h 21min,"Seated Row (Cable)",1,70.0,6,0,0,"",,
2023-02-14 19:21:34,"Pull Workout",1h 21min,"Seated Row (Cable)",2,50.0,6,0,0,,,
2023-02-14 19:21:34,"Pull Workout",1h 21min,"Seated Row (Cable)",3,35.0,8,0,0,,,
2023-02-14 19:21:34,"Pull Workout",1h 21min,"Rudern aber an dieser Maschine so 45 grad mässsig",1,100.0,10,0,0,"",,
2023-02-14 19:21:34,"Pull Workout",1h 21min,"Rudern aber an dieser Maschine so 45 grad mässsig",2,100.0,8,0,0,,,
2023-02-14 19:21:34,"Pull Workout",1h 21min,"Rudern aber an dieser Maschine so 45 grad mässsig",3,100.0,8,0,0,,,
2023-02-14 19:21:34,"Pull Workout",1h 21min,"Hammer Curl (Dumbbell)",1,32.0,9,0,0,"",,
2023-02-14 19:21:34,"Pull Workout",1h 21min,"Hammer Curl (Dumbbell)",2,32.0,9,0,0,,,
2023-02-14 19:21:34,"Pull Workout",1h 21min,"Hammer Curl (Dumbbell)",3,32.0,10,0,0,,,
2023-02-14 19:21:34,"Pull Workout",1h 21min,"Incline Curl (Dumbbell)",1,20.0,12,0,0,"",,
2023-02-14 19:21:34,"Pull Workout",1h 21min,"Incline Curl (Dumbbell)",2,20.0,10,0,0,,,
2023-02-15 18:47:59,"Legs Workout",1h 33min,"Squat (Barbell)",1,70.0,6,0,0,"2x5, 1x5+","",
2023-02-15 18:47:59,"Legs Workout",1h 33min,"Squat (Barbell)",2,70.0,6,0,0,,,
2023-02-15 18:47:59,"Legs Workout",1h 33min,"Squat (Barbell)",3,70.0,5,0,0,,,
2023-02-15 18:47:59,"Legs Workout",1h 33min,"Romanian Deadlift (Barbell)",1,60.0,6,0,0,"",,
2023-02-15 18:47:59,"Legs Workout",1h 33min,"Romanian Deadlift (Barbell)",2,60.0,8,0,0,,,
2023-02-15 18:47:59,"Legs Workout",1h 33min,"Romanian Deadlift (Barbell)",3,60.0,9,0,0,,,
2023-02-15 18:47:59,"Legs Workout",1h 33min,"Leg Press",1,240.0,3,0,0,"",,
2023-02-15 18:47:59,"Legs Workout",1h 33min,"Leg Press",2,240.0,4,0,0,,,
2023-02-15 18:47:59,"Legs Workout",1h 33min,"Leg Press",3,240.0,5,0,0,,,
2023-02-15 18:47:59,"Legs Workout",1h 33min,"Leg Press",4,240.0,5,0,0,,,
2023-02-15 18:47:59,"Legs Workout",1h 33min,"Leg Press",5,240.0,7,0,0,,,
2023-02-15 18:47:59,"Legs Workout",1h 33min,"Leg Press",6,210.0,3,0,0,,,
2023-02-15 18:47:59,"Legs Workout",1h 33min,"Leg Press",7,210.0,4,0,0,,,
2023-02-15 18:47:59,"Legs Workout",1h 33min,"Leg Press",8,210.0,5,0,0,,,
2023-02-15 18:47:59,"Legs Workout",1h 33min,"Leg Press",9,210.0,6,0,0,,,
2023-02-15 18:47:59,"Legs Workout",1h 33min,"Leg Press",10,210.0,7,0,0,,,
2023-02-15 18:47:59,"Legs Workout",1h 33min,"Leg Extension (Machine)",1,35.0,28,0,0,"",,
2023-02-15 18:47:59,"Legs Workout",1h 33min,"Leg Extension (Machine)",2,80.0,12,0,0,,,
2023-02-15 18:47:59,"Legs Workout",1h 33min,"Leg Extension (Machine)",3,87.5,11,0,0,,,
2023-02-15 18:47:59,"Legs Workout",1h 33min,"Seated Leg Curl (Machine)",1,50.0,12,0,0,"",,
2023-02-15 18:47:59,"Legs Workout",1h 33min,"Seated Leg Curl (Machine)",2,50.0,9,0,0,,,
2023-02-15 18:47:59,"Legs Workout",1h 33min,"Seated Leg Curl (Machine)",3,35.0,25,0,0,,,
2023-02-16 19:14:00,"Push Workout",1h 41min,"Bench Press (Barbell)",1,75.0,6,0,0,"","",
2023-02-16 19:14:00,"Push Workout",1h 41min,"Bench Press (Barbell)",2,70.0,8,0,0,,,
2023-02-16 19:14:00,"Push Workout",1h 41min,"Bench Press (Barbell)",3,70.0,6,0,0,,,
2023-02-16 19:14:00,"Push Workout",1h 41min,"Bench Press (Barbell)",4,60.0,11,0,0,,,
2023-02-16 19:14:00,"Push Workout",1h 41min,"Shoulder Press (Machine)",1,30.0,9,0,0,"",,
2023-02-16 19:14:00,"Push Workout",1h 41min,"Shoulder Press (Machine)",2,25.0,10,0,0,,,
2023-02-16 19:14:00,"Push Workout",1h 41min,"Shoulder Press (Machine)",3,22.5,12,0,0,,,
2023-02-16 19:14:00,"Push Workout",1h 41min,"Chest Fly",1,80.0,6,0,0,"",,
2023-02-16 19:14:00,"Push Workout",1h 41min,"Chest Fly",2,72.5,10,0,0,,,
2023-02-16 19:14:00,"Push Workout",1h 41min,"Chest Fly",3,72.5,10,0,0,,,
2023-02-16 19:14:00,"Push Workout",1h 41min,"Lateral Raise 21s",1,12.0,21,0,0,"",,
2023-02-16 19:14:00,"Push Workout",1h 41min,"Lateral Raise 21s",2,12.0,21,0,0,,,
2023-03-03 19:09:55,"Pull Workout",10s,"Hammer Curl (Dumbbell)",1,32.0,10,0,0,"","",
2023-03-04 19:14:15,"Push Workout",1h 42min,"Bench Press (Barbell)",1,60.0,7,0,0,"","",
2023-03-04 19:14:15,"Push Workout",1h 42min,"Bench Press (Barbell)",2,60.0,9,0,0,,,
2023-03-04 19:14:15,"Push Workout",1h 42min,"Bench Press (Barbell)",3,60.0,9,0,0,,,
2023-03-04 19:14:15,"Push Workout",1h 42min,"Bench Press (Barbell)",4,60.0,9,0,0,,,
2023-03-04 19:14:15,"Push Workout",1h 42min,"Shoulder Press (Machine)",1,25.0,11,0,0,"",,
2023-03-04 19:14:15,"Push Workout",1h 42min,"Shoulder Press (Machine)",2,25.0,9,0,0,,,
2023-03-04 19:14:15,"Push Workout",1h 42min,"Shoulder Press (Machine)",3,25.0,8,0,0,,,
2023-03-04 19:14:15,"Push Workout",1h 42min,"Chest Fly",1,65.0,9,0,0,"",,
2023-03-04 19:14:15,"Push Workout",1h 42min,"Chest Fly",2,65.0,5,0,0,,,
2023-03-04 19:14:15,"Push Workout",1h 42min,"Chest Fly",3,55.0,8,0,0,,,
2023-03-04 19:14:15,"Push Workout",1h 42min,"Incline Bench Press (Dumbbell)",1,40.0,11,0,0,"",,
2023-03-04 19:14:15,"Push Workout",1h 42min,"Incline Bench Press (Dumbbell)",2,40.0,10,0,0,,,
2023-03-04 19:14:15,"Push Workout",1h 42min,"Incline Bench Press (Dumbbell)",3,40.0,10,0,0,,,
2023-03-04 19:14:15,"Push Workout",1h 42min,"Lateral Raise 21s",1,15.0,21,0,0,"",,
2023-03-04 19:14:15,"Push Workout",1h 42min,"Lateral Raise 21s",2,10.0,21,0,0,,,
2023-03-04 19:14:15,"Push Workout",1h 42min,"Lateral Raise 21s",3,10.0,21,0,0,,,
2023-03-05 21:26:32,"Legs Workout",33min,"Squat (Barbell)",1,50.0,8,0,0,"2x5, 1x5+","",
2023-03-05 21:26:32,"Legs Workout",33min,"Squat (Barbell)",2,60.0,7,0,0,,,
2023-03-05 21:26:32,"Legs Workout",33min,"Squat (Barbell)",3,60.0,4,0,0,,,
2023-03-05 21:26:32,"Legs Workout",33min,"Leg Press",1,200.0,3,0,0,"",,
2023-03-05 21:26:32,"Legs Workout",33min,"Leg Press",2,200.0,4,0,0,,,
2023-03-05 21:26:32,"Legs Workout",33min,"Leg Press",3,200.0,5,0,0,,,
2023-03-05 21:26:32,"Legs Workout",33min,"Leg Press",4,200.0,6,0,0,,,
2023-03-05 21:26:32,"Legs Workout",33min,"Leg Press",5,200.0,7,0,0,,,
2023-03-05 21:26:32,"Legs Workout",33min,"Leg Press",6,200.0,9,0,0,,,
2023-03-06 20:15:35,"Pull Workout",1h 13min,"Lat Pulldown (Cable)",1,70.0,6,0,0,"","",
2023-03-06 20:15:35,"Pull Workout",1h 13min,"Lat Pulldown (Cable)",2,70.0,9,0,0,,,
2023-03-06 20:15:35,"Pull Workout",1h 13min,"Lat Pulldown (Cable)",3,70.0,9,0,0,,,
2023-03-06 20:15:35,"Pull Workout",1h 13min,"Lat Pulldown (Cable)",4,35.0,5,0,0,,,
2023-03-06 20:15:35,"Pull Workout",1h 13min,"seated row nick brodkorb",1,50.0,10,0,0,"",,
2023-03-06 20:15:35,"Pull Workout",1h 13min,"seated row nick brodkorb",2,50.0,9,0,0,,,
2023-03-06 20:15:35,"Pull Workout",1h 13min,"seated row nick brodkorb",3,50.0,9,0,0,,,
2023-03-06 20:15:35,"Pull Workout",1h 13min,"seated row nick brodkorb",4,35.0,6,0,0,,,
2023-03-06 20:15:35,"Pull Workout",1h 13min,"Seated Row (Cable)",1,60.0,8,0,0,"",,
2023-03-06 20:15:35,"Pull Workout",1h 13min,"Iso Lateral Front Lat Pulldown",1,70.0,4,0,0,"",,
2023-03-06 20:15:35,"Pull Workout",1h 13min,"Iso Lateral Front Lat Pulldown",2,50.0,11,0,0,,,
2023-03-06 20:15:35,"Pull Workout",1h 13min,"Iso Lateral Front Lat Pulldown",3,50.0,12,0,0,,,
2023-03-06 20:15:35,"Pull Workout",1h 13min,"Iso Lateral Front Lat Pulldown",4,50.0,11,0,0,,,
2023-03-06 20:15:35,"Pull Workout",1h 13min,"Iso Lateral Front Lat Pulldown",5,60.0,7,0,0,,,
2023-03-06 20:15:35,"Pull Workout",1h 13min,"Iso Lateral Front Lat Pulldown",6,60.0,5,0,0,,,
2023-03-06 20:15:35,"Pull Workout",1h 13min,"Incline Curl (Dumbbell)",1,20.0,9,0,0,"",,
2023-03-06 20:15:35,"Pull Workout",1h 13min,"Incline Curl (Dumbbell)",2,20.0,12,0,0,,,
2023-03-06 20:15:35,"Pull Workout",1h 13min,"Pronated/Supinated curl",1,20.0,12,0,0,"",,
2023-03-06 20:15:35,"Pull Workout",1h 13min,"Pronated/Supinated curl",2,20.0,12,0,0,,,
2023-03-06 20:15:35,"Pull Workout",1h 13min,"Pronated/Supinated curl",3,20.0,12,0,0,,,
2023-03-06 20:15:35,"Pull Workout",1h 13min,"Pronated/Supinated curl",4,20.0,7,0,0,,,
2023-03-06 20:15:35,"Pull Workout",1h 13min,"Pronated/Supinated curl",5,20.0,12,0,0,,,
2023-03-06 20:15:35,"Pull Workout",1h 13min,"Pronated/Supinated curl",6,20.0,12,0,0,,,
2023-03-07 21:44:48,"Push Workout",1h 27min,"Bench Press (Barbell)",1,65.0,6,0,0,"","",
2023-03-07 21:44:48,"Push Workout",1h 27min,"Bench Press (Barbell)",2,65.0,8,0,0,,,
2023-03-07 21:44:48,"Push Workout",1h 27min,"Bench Press (Barbell)",3,65.0,7,0,0,,,
2023-03-07 21:44:48,"Push Workout",1h 27min,"Bench Press (Barbell)",4,65.0,7,0,0,,,
2023-03-07 21:44:48,"Push Workout",1h 27min,"Shoulder Press (Machine)",1,27.5,6,0,0,"",,
2023-03-07 21:44:48,"Push Workout",1h 27min,"Shoulder Press (Machine)",2,20.0,11,0,0,,,
2023-03-07 21:44:48,"Push Workout",1h 27min,"Shoulder Press (Machine)",3,20.0,11,0,0,,,
2023-03-07 21:44:48,"Push Workout",1h 27min,"Chest Fly",1,70.0,10,0,0,"",,
2023-03-07 21:44:48,"Push Workout",1h 27min,"Lateral Raise (Dumbbell)",1,12.0,12,0,0,"",,
2023-03-07 21:44:48,"Push Workout",1h 27min,"Lateral Raise (Dumbbell)",2,12.0,16,0,0,,,
2023-03-07 21:44:48,"Push Workout",1h 27min,"Lateral Raise (Dumbbell)",3,12.0,12,0,0,,,
2023-03-07 21:44:48,"Push Workout",1h 27min,"Incline Bench Press (Dumbbell)",1,44.0,7,0,0,"",,
2023-03-07 21:44:48,"Push Workout",1h 27min,"Incline Bench Press (Dumbbell)",2,44.0,9,0,0,,,
2023-03-07 21:44:48,"Push Workout",1h 27min,"Incline Bench Press (Dumbbell)",3,44.0,8,0,0,,,
2023-03-09 20:45:11,"Pull Workout",1h 30min,"Lat Pulldown (Cable)",1,70.0,7,0,0,"","",
2023-03-09 20:45:11,"Pull Workout",1h 30min,"Lat Pulldown (Cable)",2,70.0,8,0,0,,,
2023-03-09 20:45:11,"Pull Workout",1h 30min,"Lat Pulldown (Cable)",3,70.0,7,0,0,,,
2023-03-09 20:45:11,"Pull Workout",1h 30min,"Lat Pulldown (Cable)",4,70.0,6,0,0,,,
2023-03-09 20:45:11,"Pull Workout",1h 30min,"Lat Pulldown (Cable)",5,50.0,12,0,0,,,
2023-03-09 20:45:11,"Pull Workout",1h 30min,"seated row nick brodkorb",1,60.0,8,0,0,"",,
2023-03-09 20:45:11,"Pull Workout",1h 30min,"seated row nick brodkorb",2,60.0,7,0,0,,,
2023-03-09 20:45:11,"Pull Workout",1h 30min,"seated row nick brodkorb",3,50.0,11,0,0,,,
2023-03-09 20:45:11,"Pull Workout",1h 30min,"seated row nick brodkorb",4,35.0,7,0,0,,,
2023-03-09 20:45:11,"Pull Workout",1h 30min,"Seated Row (Cable)",1,70.0,7,0,0,"",,
2023-03-09 20:45:11,"Pull Workout",1h 30min,"Seated Row (Cable)",2,70.0,7,0,0,,,
2023-03-09 20:45:11,"Pull Workout",1h 30min,"Rudern aber an dieser Maschine so 45 grad mässsig",1,90.0,7,0,0,"",,
2023-03-09 20:45:11,"Pull Workout",1h 30min,"Rudern aber an dieser Maschine so 45 grad mässsig",2,90.0,10,0,0,,,
2023-03-09 20:45:11,"Pull Workout",1h 30min,"Rudern aber an dieser Maschine so 45 grad mässsig",3,90.0,10,0,0,,,
2023-03-09 20:45:11,"Pull Workout",1h 30min,"Hammer Curl (Dumbbell)",1,32.0,7,0,0,"",,
2023-03-09 20:45:11,"Pull Workout",1h 30min,"Hammer Curl (Dumbbell)",2,32.0,8,0,0,,,
2023-03-09 20:45:11,"Pull Workout",1h 30min,"Hammer Curl (Dumbbell)",3,32.0,9,0,0,,,
2023-03-09 20:45:11,"Pull Workout",1h 30min,"Reverse Fly (Machine)",1,20.0,30,0,0,"",,
2023-03-09 20:45:11,"Pull Workout",1h 30min,"Reverse Fly (Machine)",2,20.0,27,0,0,,,
2023-03-09 20:45:11,"Pull Workout",1h 30min,"Reverse Fly (Machine)",3,20.0,22,0,0,,,
2023-03-09 20:45:11,"Pull Workout",1h 30min,"Preacher Curl (Machine)",1,40.0,8,0,0,"",,
2023-03-09 20:45:11,"Pull Workout",1h 30min,"Preacher Curl (Machine)",2,40.0,9,0,0,,,
2023-03-09 20:45:11,"Pull Workout",1h 30min,"Preacher Curl (Machine)",3,40.0,8,0,0,,,
2023-03-09 20:45:11,"Pull Workout",1h 30min,"Preacher Curl (Machine)",4,20.0,11,0,0,,,
2023-03-10 20:04:51,"Push Workout",1h 48min,"Bench Press (Barbell)",1,70.0,5,0,0,"","",
2023-03-10 20:04:51,"Push Workout",1h 48min,"Bench Press (Barbell)",2,70.0,6,0,0,,,
2023-03-10 20:04:51,"Push Workout",1h 48min,"Bench Press (Barbell)",3,70.0,6,0,0,,,
2023-03-10 20:04:51,"Push Workout",1h 48min,"Bench Press (Barbell)",4,60.0,10,0,0,,,
2023-03-10 20:04:51,"Push Workout",1h 48min,"Shoulder Press (Machine)",1,27.5,11,0,0,"",,
2023-03-10 20:04:51,"Push Workout",1h 48min,"Shoulder Press (Machine)",2,27.5,6,0,0,,,
2023-03-10 20:04:51,"Push Workout",1h 48min,"Shoulder Press (Machine)",3,27.5,9,0,0,,,
2023-03-10 20:04:51,"Push Workout",1h 48min,"Chest Fly",1,70.0,10,0,0,"",,
2023-03-10 20:04:51,"Push Workout",1h 48min,"Triceps Extension (Dumbbell)",1,22.0,6,0,0,"",,
2023-03-10 20:04:51,"Push Workout",1h 48min,"Triceps Extension (Dumbbell)",2,22.0,11,0,0,,,
2023-03-10 20:04:51,"Push Workout",1h 48min,"Triceps Extension (Dumbbell)",3,22.0,7,0,0,,,
2023-03-10 20:04:51,"Push Workout",1h 48min,"Triceps Extension (Dumbbell)",4,20.0,9,0,0,,,
2023-03-10 20:04:51,"Push Workout",1h 48min,"Triceps Extension",1,40.0,9,0,0,"",,
2023-03-10 20:04:51,"Push Workout",1h 48min,"Incline Bench Press (Dumbbell)",1,44.0,9,0,0,"",,
2023-03-10 20:04:51,"Push Workout",1h 48min,"Incline Bench Press (Dumbbell)",2,48.0,6,0,0,,,
2023-03-10 20:04:51,"Push Workout",1h 48min,"Incline Bench Press (Dumbbell)",3,48.0,8,0,0,,,
2023-03-10 20:04:51,"Push Workout",1h 48min,"Lateral Raise 21s",1,12.0,21,0,0,"",,
2023-03-10 20:04:51,"Push Workout",1h 48min,"Lateral Raise 21s",2,12.0,21,0,0,,,
2023-03-10 20:04:51,"Push Workout",1h 48min,"Lateral Raise 21s",3,12.0,21,0,0,,,
2023-03-12 19:54:03,"Legs Workout",1h 5min,"Leg Press",1,220.0,3,0,0,"","",
2023-03-12 19:54:03,"Legs Workout",1h 5min,"Leg Press",2,220.0,4,0,0,,,
2023-03-12 19:54:03,"Legs Workout",1h 5min,"Leg Press",3,220.0,5,0,0,,,
2023-03-12 19:54:03,"Legs Workout",1h 5min,"Leg Press",4,220.0,6,0,0,,,
2023-03-12 19:54:03,"Legs Workout",1h 5min,"Leg Press",5,220.0,7,0,0,,,
2023-03-12 19:54:03,"Legs Workout",1h 5min,"Leg Press",6,220.0,3,0,0,,,
2023-03-12 19:54:03,"Legs Workout",1h 5min,"Leg Press",7,220.0,4,0,0,,,
2023-03-12 19:54:03,"Legs Workout",1h 5min,"Leg Press",8,220.0,5,0,0,,,
2023-03-12 19:54:03,"Legs Workout",1h 5min,"Leg Press",9,220.0,6,0,0,,,
2023-03-12 19:54:03,"Legs Workout",1h 5min,"Leg Press",10,220.0,9,0,0,,,
2023-03-12 19:54:03,"Legs Workout",1h 5min,"Leg Extension (Machine)",1,65.0,15,0,0,"",,
